date,stock_name,target_price,invest_opinion,kap,title,href,summary
20210712,에코프로비엠,"289,000",Buy,이베스트증권,배터리 소재 기업 중 Top Pick!,https://finance.naver.com/research/company_read.nhn?nid=56990&page=2,"2Q21 Preview: 영업이익 기준, 컨센서스 상회하는 실적 기대2021년 2분기 매출액은 2,985억원(+13.3% QoQ, +57.2% YoY), 영업이익 233억원(+23.2% QoQ, +67.5% YoY)으로 컨센서스 상회하는 실적이 기대된다. 이는 Non-IT 및 EV향 CAM5 NCA라인(1만톤) 가동률 상승 효과, ESS향 전방 수요 확대 지속으로 인한 것이다. "
20210712,삼성엔지니어링,"27,000",Buy,이베스트증권,2Q21 Preview: 우호적 업황과 신사업의 콜라..,https://finance.naver.com/research/company_read.nhn?nid=56989&page=2,"2분기로 넘어온 비화공 매출 증가 및 화공 YoY 성장 지속 전망삼성엔지니어링 2 분기 매출액은 1 조 7,285 억원으로 전년동기대비 3.2% 증가, 컨센서스에 부합할 전망이다. 영업이익은 986 억원으로 전년동기대비 14.9% 증가, 컨센서스 영업이익 991 억원에 부합할 것으로 추정한다. 지난 1 분기 비화공 부문에서 정산 임박 현장의 매출 스크랩이 있었는데, 현재 해당 이슈가 마무리 되어 2분기 매출로 다시 반영되면서 매출 증익이 나타날 예정이다. 화공의 경우도 우량한 수주를 바탕으로 YoY 성장이 가능할 것으로 판단된다. 화공부문 마진은 현장 믹스와 가동률을 고려하여 다소 보수적으로 추정하고 있으나, 기성의 증가에 따라 4분기부터는 규모의 경제로 인한 추가적인 마진 개선이 나타날 여지가 있다는 판단이다."
20210712,펄어비스,"114,000",Buy,이베스트증권,Valuation 정상화 필요. 대장주 중 과도한 할..,https://finance.naver.com/research/company_read.nhn?nid=56988&page=2,"작년에 이어 올해까지는 실적 부진 지속 예상주력인 [검은사막 모바일]의 하향 안정화 지속으로 작년에 이어 올해도 실적부진이 지속될 것으로 예상한다. 작년 실적은 매출 yoy -8.8%, 영업이익 yoy 4.4%, 순이익 yoy -36.0% 등으로 부진했었는데 올해 실적은 매출 yoy -14.2%, 영업이익 yoy -73.9%, 순이익 yoy -52.4% 등으로 작년보다 부진의 골이 더 깊어질 것으로 예상한다. 특히, 올해 실적은 매출 부진에다 예년에 비해 유난히 강한 일회성 비용들도 포함되어 있다."
20210712,카카오게임즈,"95,000",Hold,이베스트증권,"오딘 추가 상향. 다만, 가파른 상승으로 밸류..",https://finance.naver.com/research/company_read.nhn?nid=56987&page=2,"[오딘] 한국, 구글/애플 모두 모바일게임 매출순위 압도적 1위7/2(금) 아침 공표 자료를 통해 [오딘] 한국 론칭 첫날 판매액은 70억원 정도로 추산되며 이는 애플은 물론 구글에서도 사실상 압도적인 매출 1위이며 구글이 발표하는 공식 매출 순위도 7/2(금) 아침까지는 2위였으나 영업일수가 쌓이면 1위로 올라설 것이라고 예측했었는데 바로 그날 10:30 무렵 구글에서도 공식적으로 매출순위 1위를 발표했다."
20210709,노바렉스,"54,000",Buy,이베스트증권,2Q21 Preview: 숫자로 확인될 증설 효과,https://finance.naver.com/research/company_read.nhn?nid=56986&page=2,"2Q21 Preview: 매출액 703억원(+16% yoy), 영업이익 78억원(+13% yoy)2Q21 매출액은 703억원(+16% yoy), 영업이익 78억원(+13% yoy), OPM 11%(flat yoy, -1.7%p qoq)를 추정한다. 매출액은 6월 월 매출이 사상 최대치를 돌파하면서 분기 최대 실적을 달성한 것으로 예상한다. 5월부터는 GNC(미국 건강기능식품 브랜드) 중국/동남아 향 수출매출액이 반영되기 시작한 것으로 파악된다. 영업이익률 하락은 오송 신공장 가동에 따른 고정비(감가상각비와 인건비)와 일회성비용(공장 이전비용 등 약 13억원)에 기인한다."
20210709,SK텔레콤,"410,000",Buy,이베스트증권,계속되는 실적 호조,https://finance.naver.com/research/company_read.nhn?nid=56985&page=2,"2Q21 Preview: 영업이익 호조 지속 1Q21 연결 기준 영업수익은 4.9조원(+6.6% YoY), 영업이익은 4,174억원(+16.1% YoY)으로 시장 컨센서스(매출액 4.8조원, 영업이익 3,960억원)을 상회하는 양호한 실적이 예상된다. 2Q21 말 5G 가입자수는 771만명(+14.4% QoQ, 가입자 비중 24.4%)을 기록할 전망이다. 5G 플래그십 단말기 출시 부재에도 중저가 단말기 보급 효과로 당초 예상보다 높은 5G 가입자 순증을 기록한 것으로 파악된다. SK브로드밴드는 영업수익 9,977억원(+8.6% yoy), 영업이익 704억원(+14.7% yoy)억원으로 티브로드 합병효과 소멸로 성장률은 다소 둔화되지만 견조한 성장을 이어갈 것이다. "
20210709,한샘,"160,000",Buy,이베스트증권,2Q21 Preview: 판가 전이의 확인,https://finance.naver.com/research/company_read.nhn?nid=56984&page=2,"목재 가격 상승으로 마진 감소되나, 우려 대비 견조한 수준 예상한샘의 2 분기 매출액은 5,690 억원으로 전년동기대비 9.6% 증가, 컨센서스에 부합할 전망이다. 다만 영업이익은 251 억원으로 전년동기대비 11.0% 증가, 컨센서스 영업이익 278 억원 대비 9.6% 하회할 것으로 전망한다. 비수기에도 탑라인 성장이 지속되고있다는 점에서 긍정적으로 판단하나, 금번 분기 이익의 경우는 목재 가격 상승으로 인한 마진율 감소가 불가피한 상황이다. 한샘 가구의 원재료가 되는 PB 와 MDF 원재료 비중은 35% 수준이다. 대한목재협회가 발표한 4 월 수입목재가격은 7.2% YoY 증가했으며, PB 의 경우 2018~2020 년 1 매당 8,000 원 수준이었으나 올해 13,000 원까지 62.5% 상승한 것으로 파악된다. 이에 따라 한샘의 이익 훼손에 대한 우려가 큰 실정이었으나, 언론 보도상 한샘뿐만 아니라 대부분의 가구 업체들이 이러한 원가 상승분을 판가로 전이하고 있기 때문에 원가 상승폭 대비 마진율 방어가 비교적 나타날 수 있음을 기대하고 있다. 한샘 역시 일부 품목별 평균 4~5% 수준의 가격 상승이 있었고, 2020 년 초반에 가구 부문 M/S 확대를 위한 파격적인 가격 할인을 단행했기 때문에 하반기 추가적인 판가 인상의 여지가 높다는 판단이다."
20210709,CJ ENM,"228,000",Buy,이베스트증권,콘텐츠와 플랫폼의 조화,https://finance.naver.com/research/company_read.nhn?nid=56983&page=2,"콘텐츠 + 플랫폼 조화 – 'TVING 유료가입자수' 확대2분기 연결 매출액 8,836억원(+5.5% YoY), 영업이익 917억원(+24.9% YoY)으로 전 분기에 이어 미디어, 음악 콘텐츠 중심으로 양호한 실적 지속할 것으로 예상. [미디어] 매출액 4,241억원(+4.4% YoY), 영업이익 254억원(+2.2% YoY) 추정. 1)TVING 유료가입자수 확대, 2) <마인>, <빈센조>, <간 떨어지는 동건>, <보이스 4> 등 화제성 드라마 및 예능으로 인한 광고 단가 상승 지속에 기인. [영화] 매출액은 1777억원(+41.4% YoY), 영업손실 7억원(적지 YoY)으로 적자 지속. <서복 4/15>, <발신제한 6/23> 두 편으로 영화 라인업은 12월 예상 개봉인 <해피뉴이어>, 텐트폴 <외계인> 등 연간 3~4편 예정. [음악] 매출액 530억원(+24.7% YoY), 영업이익 21억원(보합 YoY) 추정. 매출 기여도가 높은 온라인 콘서트나 팬미팅은 부재하나, JO1의 일본 지역에서의 활약, 엔하이픈 컴백 등(109만장)으로, 전분기에 이어 견조한 흐름 지속될 것. [커머스] 매출액은 3,534억원(-6.1% YoY), 영업이익 403억원(-19.1% YoY)예상. 소비재 수요 감소 지속 가운데 CJ On Style 출범(5/10)을 통해 전통적인 홈쇼핑 채널에서 디지털로 확장, 1)CJ 오쇼핑(홈쇼핑), 2)CJ몰(온라인몰), 3)CJ오쇼핑플러스(티커머스) 브랜드 통일성 확보, 자체 PB상품 강화 등으로 비즈니스 효율화 도모 "
20210709,동원F&B,"270,000",매수,IBK투자증권,3분기부터 온라인 사업부문 시너지 효과 기대,https://finance.naver.com/research/company_read.nhn?nid=56982&page=2,"• 2분기 실적 성장세 이어지겠지만 시장 기대치에는 못 미칠 듯2분기 연결 매출액과 영업이익이 각각 7,901억원(+4.3% yoy), 186억원(+12.3% yoy)으로 추정됨. 일반식품부문의 부진이 조미유통부문의 기저효과로 상쇄되며 실적 성장세가 이어지겠지만 시장 기대치(매출액: 7,952억원, 영업이익: 204억원)에는 다소 미치지 못할 것으로 예상됨• 일반식품, 비축 수요 높았던 작년 2분기 실적에 대한 부담일반식품부문 매출액은 4,056억원(-2.2% yoy), 영업이익은 109억원(-12.7% yoy)으로 전망됨. 코로나 확산 초기 비축 수요가 높았던 작년 2분기 대비 참치캔과 축산캔 판매가 5% 이상 감소할 전망. 또 내식 비중이 축소되며 냉동식품 판매도 약 8%(yoy) 줄어들 것으로 예상됨. 다만 죽, 김, 국·탕·찌개 등 HMR 제품군과 음료(샘물 포함)는 시장 성장과 맞물려 10%(yoy) 가까운 매출 증가세를 나타낼 전망. 또 건강기능식품(올리닉)과 펫푸드(뉴트리플랜)도 내수 시장 중심의 판매 호조로 매출 성장폭이 클 것으로 예상됨. 참치어가 추이 등을 고려하면 투입 원가에 대한 부담은 없지만 참치캔 등 주력 제품의 매출 감소에 따른 영업 레버리지 효과로 부문 영업마진율은 0.3%p(yoy) 축소될 전망"
20210708,프리시젼바이오,없음,없음,NICE평가정보,"신속, 정확한 진단을 제공하는 체외진단 분야..",https://finance.naver.com/research/company_read.nhn?nid=56981&page=2,의료·정밀기기■ TRF 기반 체외진단 분야 전문기업■ 인구 고령화 등의 사회적 변화에 따른 시장 성장 기대■ 오픈 이노베이션을 통한 기술경쟁력 향상 기대 
20210708,삼성전자,"113,000",매수,미래에셋증권,돋보이는 위기 관리 능력과 수익성,https://finance.naver.com/research/company_read.nhn?nid=56980&page=2,"2Q21 잠정실적 세부 추정  2Q21 잠정 영업이익 12.5조원(YoY +53.4%, QoQ +33.3%) 기록→ 당사 추정치(10.2조원)과 시장 컨센서스(11.2조원)을 큰 폭 상회 실적 성장은 반도체 주도였으나, 시장 기대치 상회는 DP 및 모바일 위주 호조가 주요반도체: 영업이익 7.1조원 기록 추정(당사 기존 추정 6.9조원)→ PC 및 서버 향 수요 강세로 기존 예상(QoQ +4%)을 초과하는 DRAM의 출하량(QoQ +9%) 달성하며 메모리 사업부 영업이익 큰 폭 개선. 한편, 1분기 오스틴 팹 중단의 영향이 2분기 초반까지 영향 미치며 반도체 부문 이익의 일부 상쇄 추정 "
20210708,동국제약,"38,000",Buy,이베스트증권,2Q21 최대 매출액은 가능하겠지만..,https://finance.naver.com/research/company_read.nhn?nid=56979&page=2,"2Q21 Preview동사의 2Q21 실적은 분기 최대 매출액 달성이 가능하겠지만 OP margin은 일회성 요인으로 소폭 감소할 것으로 전망한다. 예상 실적은 매출액 1,498억원(+7.9% yoy), 영업이익 181억원(-0.8% yoy, OPM 12.1%)을 전망한다. 이는 당사의 기존 추정 영업이익 226억원(컨센서스 234억원) 대비 -45억원 정도 변경이 있는데, 2분기 중 헬스케어 부문의 센시안(압박스타킹)의 일회성 광고비(제작비+광고비 등) 40억원 정도가 집행되었기 때문이다. "
20210708,삼성전자,"95,000",Buy,이베스트증권,기대치를 상회한 출하 증가,https://finance.naver.com/research/company_read.nhn?nid=56978&page=2,"2Q21 실적 기대치 상회2Q21 잠정 실적은 매출액 63.0조원(-4%QoQ), 영업이익 12.5조원(+33%QoQ)으로 시장 기대치 및 당사 추정치 영업이익 11조원을 상회했다. 세트 부문의 판매량 둔화 우려에도 불구하고 반도체 및 디스플레이 부문의 출하량이 기대치를 상회했으며, 일회성 이익도 약 8천억원 반영된 것으로 추정한다. "
20210708,BNK금융지주,"10,000",Buy,이베스트증권,지역경기 개선이 수익성 제고로 귀결,https://finance.naver.com/research/company_read.nhn?nid=56977&page=2,"’21.2Q 예상순이익 2,185억원으로 호실적 지속2021년 2분기 예상 순이익은 2,185억원으로 시장 기대치를 상회하며 호실적 기조를 이어갈 전망. 이자이익 증가세가 이어지는 가운데 1분기 발생했던 경남은행의 거액부실 이슈와 지난해 2분기 부산은행 희망퇴직 영향이 소멸되며 비용부담이 낮게 유지될 것으로 보여 역대 최대규모의 이익달성이 가능할 것으로 예상. 은행 수수료이익 확대와 증권, 캐피탈 등 비은행 부문 실적개선으로 1분기에 이어 비이자이익 규모 또한 높게 유지될 것으로 보임. 경상수익성이 큰 폭으로 개선되면서 2분기 실적에 대한 긍정적 평가가 가능할 전망"
20210708,HDC현대산업개발,"40,000",Buy,이베스트증권,2Q21 Preview: 주택 마진의 힘,https://finance.naver.com/research/company_read.nhn?nid=56976&page=2,"내실을 다지는 상반기, 하반기 추세적 턴어라운드 기대HDC현대산업개발의 2Q21 매출액은 8,232억원으로 전년동기대비 14.0% 감소, 컨센서스에 부합할 전망이다. 영업이익은 1,121억원으로 전년동기대비 23.9% 감소, 컨센서스 영업이익 1,164억원 대비 3.7% 하회하는 보수적인 수준으로 추정했다. 1분기 외주주택 입주에 따른 준공정산효과를 고려하여 2분기 경상적인 외주 마진 레벨로 회귀하는 과정에서 마진에 대한 목표치를 다소 보수적으로 설정했다. 분양은 2019년 6,500세대, 2020년 15,700세대를 공급했고 올해 16,700세대를 계획하고 있다. 2019년~2020년 상반기 분양 공백에 따라 상반기 매출 감소가 나타나는 모습이나, 분양 확대에 따른 추세적 턴어라운드는 하반기부터 나타날 수 있을 것으로 기대하고 있다. "
